"birth_date","injury_date","Player_Name_Cleaned","age_at_injury","height_cm","weight_kg","Team","position","Injury_Method","Injury_Location","Other_Injury","career_before","career_after","career_all","Notes","injury_year","injury_month","injury_day","birth_year","birth_month","birth_day","year_start","year_end","Rk_Ttls","G","FG_Ttls","FGA_Ttls","FG._Ttls","FT_Ttls","FTA_Ttls","FT._Ttls","TRB_Ttls","AST_Ttls","PF_Ttls","PTS_Ttls","Trp.Dbl","Season","MP_Ttls","GS_Ttls","ORB_Ttls","DRB_Ttls","STL_Ttls","BLK_Ttls","TOV_Ttls","X3P_Ttls","X3PA_Ttls","X3P._Ttls","X2P_Ttls","X2PA_Ttls","X2P._Ttls","eFG._Ttls","Rk_PrGs","FG_PrGs","FGA_PrGs","FG._PrGs","FT_PrGs","FTA_PrGs","FT._PrGs","TRB_PrGs","AST_PrGs","PF_PrGs","PTS_PrGs","MP_PrGs","GS_PrGs","ORB_PrGs","DRB_PrGs","STL_PrGs","BLK_PrGs","TOV_PrGs","X3P_PrGs","X3PA_PrGs","X3P._PrGs","X2P_PrGs","X2PA_PrGs","X2P._PrGs","eFG._PrGs"
1960-09-11,1983-02-23,"vince taylor",22,195.58,81.65,"Knicks","G-F",NA,NA,"Other",0,0,0,"placed on IL with nose injury",1983,2,23,1960,9,11,1983,1983,268,31,37,102,0.363,21,32,0.656,36,41,54,95,0,1983,321,0,19,17,20,2,30,0,0,NA,37,102,0.363,0.363,277,1.2,3.3,0.363,0.7,1,0.656,1.2,1.3,1.7,3.1,10.4,0,0.6,0.5,0.6,0.1,1,0,0,NA,1.2,3.3,0.363,0.363
1959-12-16,1983-03-02,"orlando woolridge",23,205.74,97.52,"Bulls","F",NA,"Knee Issues",NA,1,11,12,"placed on IL with torn ligament in right knee",1983,3,2,1959,12,16,1982,1994,83,57,361,622,0.58,217,340,0.638,298,97,177,939,0,1983,1627,38,122,176,38,44,157,0,3,0,361,619,0.583,0.58,52,6.3,10.9,0.58,3.8,6,0.638,5.2,1.7,3.1,16.5,28.5,38,2.1,3.1,0.7,0.8,2.8,0,0.1,0,6.3,10.9,0.583,0.58
1959-02-15,1983-03-03,"pete verhoeven",24,205.74,97.52,"Blazers","F",NA,"Knee Issues",NA,1,4,5,"placed on IL with knee injury",1983,3,3,1959,2,15,1982,1987,260,43,50,100,0.5,17,25,0.68,61,20,75,117,0,1984,327,0,27,34,22,11,21,0,1,0,50,99,0.505,0.5,267,1.2,2.3,0.5,0.4,0.6,0.68,1.4,0.5,1.7,2.7,7.6,0,0.6,0.8,0.5,0.3,0.5,0,0,0,1.2,2.3,0.505,0.5
1959-01-01,1983-03-06,"ronnie lester",24,187.96,79.38,"Bulls","G","Fractures",NA,NA,2,3,5,"placed on IL with fractured right kneecap",1983,3,6,1959,1,1,1981,1986,160,65,202,446,0.453,124,171,0.725,172,332,121,528,0,1983,1437,38,46,126,51,6,134,0,5,0,202,441,0.458,0.453,152,3.1,6.9,0.453,1.9,2.6,0.725,2.6,5.1,1.9,8.1,22.1,38,0.7,1.9,0.8,0.1,2.1,0,0.1,0,3.1,6.8,0.458,0.453
1955-12-09,1983-03-23,"otis birdsong",27,190.5,86.18,"Nets","G","Fractures","Hip Issues",NA,5,6,11,"placed on IL with stress fracture in pelvis",1983,3,23,1955,12,9,1978,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-03-24,1983-10-28,"mike woodson",25,195.58,88.45,"Kings","G-F",NA,"Knee Issues",NA,2,8,10,"placed on IL with arthroscopic surgery to repair torn cartilage in right knee",1983,10,28,1958,3,24,1981,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-09-16,1983-10-31,"ron brewer",28,193.04,81.65,"Warriors","G",NA,"Shoulder Issues",NA,4,3,7,"placed on IL with shoulder injury",1983,10,31,1955,9,16,1979,1986,183,13,27,58,0.466,11,17,0.647,13,6,10,65,0,1984,210,3,5,8,6,5,7,0,1,0,27,57,0.474,0.466,154,2.1,4.5,0.466,0.8,1.3,0.647,1,0.5,0.8,5,16.2,3,0.4,0.6,0.5,0.4,0.5,0,0.1,0,2.1,4.4,0.474,0.466
1948-11-06,1983-11-08,"charlie criss",35,172.72,74.84,"Bucks","G","Strains","Foot Issues",NA,5,2,7,"placed on IL with strained foot",1983,11,8,1948,11,6,1978,1985,281,6,11,30,0.367,7,11,0.636,9,17,7,30,0,1984,107,0,2,7,5,0,4,1,6,0.167,10,24,0.417,0.383,245,1.8,5,0.367,1.2,1.8,0.636,1.5,2.8,1.2,5,17.8,0,0.3,1.2,0.8,0,0.7,0.2,1,0.167,1.7,4,0.417,0.383
1953-03-31,1983-11-15,"armond hill",30,193.04,86.18,"Hawks","G","Fractures",NA,NA,6,1,7,"placed on IL with fractured nose",1983,11,15,1953,3,31,1977,1984,285,15,14,46,0.304,17,21,0.81,10,35,30,45,0,1984,181,2,2,8,7,0,14,0,0,NA,14,46,0.304,0.304,257,0.9,3.1,0.304,1.1,1.4,0.81,0.7,2.3,2,3,12.1,2,0.1,0.5,0.5,0,0.9,0,0,NA,0.9,3.1,0.304,0.304
1955-11-22,1983-11-16,"james edwards",27,213.36,102.06,"Suns","C-F",NA,"Hand Issues",NA,5,13,18,"placed on IL with hand injury",1983,11,16,1955,11,22,1978,1996,207,16,55,113,0.487,31,47,0.66,59,27,49,141,0,1983,285,1,19,40,5,5,19,0,0,NA,55,113,0.487,0.487,111,3.4,7.1,0.487,1.9,2.9,0.66,3.7,1.7,3.1,8.8,17.8,1,1.2,2.5,0.3,0.3,1.2,0,0,NA,3.4,7.1,0.487,0.487
1950-11-30,1983-11-24,"paul westphal",32,193.04,88.45,"Suns","G","Strains","Leg Issues",NA,10,1,11,"placed in IL with strained left leg",1983,11,24,1950,11,30,1973,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-09-16,1983-12-01,"ron brewer",28,193.04,81.65,"Warriors","G",NA,"Hand Issues",NA,4,3,7,"placed on IL with hand injury",1983,12,1,1955,9,16,1979,1986,183,13,27,58,0.466,11,17,0.647,13,6,10,65,0,1984,210,3,5,8,6,5,7,0,1,0,27,57,0.474,0.466,154,2.1,4.5,0.466,0.8,1.3,0.647,1,0.5,0.8,5,16.2,3,0.4,0.6,0.5,0.4,0.5,0,0.1,0,2.1,4.4,0.474,0.466
1956-01-30,1983-12-04,"rick robey",27,210.82,104.33,"Suns","C-F",NA,"Knee Issues",NA,4,3,7,"placed on IL for knee surgery",1983,12,4,1956,1,30,1979,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-02-03,1984-01-01,"darnell valentine",24,185.42,83.01,"Blazers","G","Fractures","Hand Issues",NA,2,7,9,"placed on IL with broken bone in left hand",1984,1,1,1959,2,3,1982,1991,124,68,251,561,0.447,194,246,0.789,127,395,179,696,0,1984,1893,60,49,78,107,6,149,0,3,0,251,558,0.45,0.447,115,3.7,8.3,0.447,2.9,3.6,0.789,1.9,5.8,2.6,10.2,27.8,60,0.7,1.1,1.6,0.1,2.2,0,0,0,3.7,8.2,0.45,0.447
1958-03-03,1984-01-03,"johnny moore",25,185.42,79.38,"Spurs","G","Fractures","Hand Issues",NA,3,6,9,"placed on IL with broken right index finger (out ~4 weeks)",1984,1,3,1958,3,3,1981,1990,151,59,231,518,0.446,105,139,0.755,178,566,168,595,0,1984,1650,42,37,141,123,20,143,28,87,0.322,203,431,0.471,0.473,118,3.9,8.8,0.446,1.8,2.4,0.755,3,9.6,2.8,10.1,28,42,0.6,2.4,2.1,0.3,2.4,0.5,1.5,0.322,3.4,7.3,0.471,0.473
1959-09-08,1984-01-07,"larry spriggs",24,200.66,104.33,"Lakers","F",NA,"Hip Issues",NA,2,2,4,"placed on IL with hip pointer",1984,1,7,1959,9,8,1982,1986,255,38,44,82,0.537,36,50,0.72,61,30,55,124,0,1984,363,0,16,45,12,4,34,0,2,0,44,80,0.55,0.537,250,1.2,2.2,0.537,0.9,1.3,0.72,1.6,0.8,1.4,3.3,9.6,0,0.4,1.2,0.3,0.1,0.9,0,0.1,0,1.2,2.1,0.55,0.537
1950-11-30,1984-01-10,"paul westphal",33,193.04,88.45,"Suns","G","Soreness","Leg Issues",NA,11,0,11,"placed on IL with sore right leg",1984,1,10,1950,11,30,1973,1984,184,59,144,313,0.46,117,142,0.824,43,148,69,412,0,1984,865,2,8,35,41,6,77,7,26,0.269,137,287,0.477,0.471,175,2.4,5.3,0.46,2,2.4,0.824,0.7,2.5,1.2,7,14.7,2,0.1,0.6,0.7,0.1,1.3,0.1,0.4,0.269,2.3,4.9,0.477,0.471
1961-09-05,1984-01-19,"russell cross",22,208.28,97.52,"Warriors","C","Strains","Knee Issues",NA,0,0,0,"placed on IL with strained knee",1984,1,19,1961,9,5,1984,1984,244,45,64,112,0.571,38,91,0.418,82,22,58,166,0,1984,354,0,35,47,12,7,19,0,0,NA,64,112,0.571,0.571,237,1.4,2.5,0.571,0.8,2,0.418,1.8,0.5,1.3,3.7,7.9,0,0.8,1,0.3,0.2,0.4,0,0,NA,1.4,2.5,0.571,0.571
1960-03-20,1984-02-02,"leo rautins",23,203.2,97.52,"76ers","F",NA,"Ankle Issues",NA,0,1,1,"placed on IL with ankle injury",1984,2,2,1960,3,20,1984,1985,283,28,21,58,0.362,6,10,0.6,33,29,31,48,0,1984,196,3,9,24,9,2,19,0,0,NA,21,58,0.362,0.362,297,0.8,2.1,0.362,0.2,0.4,0.6,1.2,1,1.1,1.7,7,3,0.3,0.9,0.3,0.1,0.7,0,0,NA,0.8,2.1,0.362,0.362
1956-07-18,1984-02-13,"clay johnson",27,193.04,79.38,"Sonics","G",NA,"Knee Issues",NA,2,0,2,"placed on IL with knee injury",1984,2,13,1956,7,18,1982,1984,277,25,20,50,0.4,14,22,0.636,12,14,24,55,0,1984,176,0,6,6,8,2,12,1,1,1,19,49,0.388,0.41,279,0.8,2,0.4,0.6,0.9,0.636,0.5,0.6,1,2.2,7,0,0.2,0.2,0.3,0.1,0.5,0,0,1,0.8,2,0.388,0.41
1958-02-16,1984-02-18,"herb williams",26,208.28,109.77,"Pacers","C-F","Sprains","Ankle Issues",NA,2,15,17,"placed on IL with sprained ankle",1984,2,18,1958,2,16,1982,1999,44,75,575,1211,0.475,224,341,0.657,634,252,218,1375,0,1985,2557,70,154,480,54,134,265,1,9,0.111,574,1202,0.478,0.475,42,7.7,16.1,0.475,3,4.5,0.657,8.5,3.4,2.9,18.3,34.1,70,2.1,6.4,0.7,1.8,3.5,0,0.1,0.111,7.7,16,0.478,0.475
1956-07-11,1984-03-02,"calvin garrett",27,200.66,86.18,"Lakers","F",NA,"Knee Issues",NA,3,0,3,"placed on IL with knee imflammation",1984,3,2,1956,7,11,1981,1984,235,41,78,152,0.513,30,39,0.769,71,31,62,188,0,1984,478,0,24,47,12,2,34,2,6,0.333,76,146,0.521,0.52,214,1.9,3.7,0.513,0.7,1,0.769,1.7,0.8,1.5,4.6,11.7,0,0.6,1.1,0.3,0,0.8,0,0.1,0.333,1.9,3.6,0.521,0.52
1953-10-26,1984-03-31,"joe meriweather",30,208.28,97.52,"Kings","C-F","Sprains","Foot Issues",NA,8,1,9,"placed on IL with sprained left foot",1984,3,31,1953,10,26,1976,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-02-19,1984-10-12,"ed nealy",24,200.66,107.95,"Kings","F",NA,"Leg Issues",NA,1,9,10,"placed on IL with bruised right calf (out 6-8 weeks)",1984,10,12,1960,2,19,1983,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-12-17,1984-10-25,"albert king",24,198.12,86.18,"Nets","F-G",NA,"Back Issues",NA,2,8,10,"placed on IL with back spasms",1984,10,25,1959,12,17,1982,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-07-02,1984-10-25,"clark kellogg",23,200.66,102.06,"Pacers","F",NA,"Knee Issues",NA,1,3,4,"placed on IL recovering from arthroscopic surgery on left knee",1984,10,25,1961,7,2,1983,1987,38,77,562,1112,0.505,301,396,0.76,724,244,247,1432,0,1985,2449,65,224,500,86,26,231,7,14,0.5,555,1098,0.505,0.509,38,7.3,14.4,0.505,3.9,5.1,0.76,9.4,3.2,3.2,18.6,31.8,65,2.9,6.5,1.1,0.3,3,0.1,0.2,0.5,7.2,14.3,0.505,0.509
1953-05-26,1984-11-06,"dan roundfield",31,203.2,92.99,"Pistons","F-C","Strains","Leg Issues",NA,8,3,11,"placed on IL with strained left calf muscle",1984,11,6,1953,5,26,1976,1987,142,56,236,505,0.467,139,178,0.781,453,102,147,611,0,1985,1492,43,175,278,26,54,123,0,2,0,236,503,0.469,0.467,111,4.2,9,0.467,2.5,3.2,0.781,8.1,1.8,2.6,10.9,26.6,43,3.1,5,0.5,1,2.2,0,0,0,4.2,9,0.469,0.467
1959-02-16,1984-11-24,"kelly tripucka",25,198.12,99.79,"Pistons","F-G",NA,"Leg Issues",NA,2,7,9,"placed on IL with pulled hamstring (date approximate)",1984,11,24,1959,2,16,1982,1991,76,55,396,831,0.477,255,288,0.885,218,135,118,1049,0,1985,1675,43,66,152,49,14,118,2,5,0.4,394,826,0.477,0.478,35,7.2,15.1,0.477,4.6,5.2,0.885,4,2.5,2.1,19.1,30.5,43,1.2,2.8,0.9,0.3,2.1,0,0.1,0.4,7.2,15,0.477,0.478
1957-07-30,1984-11-26,"bill cartwright",27,215.9,111.13,"Knicks","C","Fractures","Foot Issues",NA,4,11,15,"placed on IL with fractured metatarsal bone in left foot",1984,11,26,1957,7,30,1980,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-12-17,1984-12-12,"albert king",24,198.12,86.18,"Nets","F-G",NA,"Hip Issues",NA,2,8,10,"placed on IL with pulled groin",1984,12,12,1959,12,17,1982,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-04-02,1984-12-14,"larry drew",26,185.42,77.11,"Kings","G","Sprains","Foot Issues",NA,3,7,10,"placed on IL with sprained left foot",1984,12,14,1958,4,2,1981,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-06-17,1984-12-21,"edgar jones",28,208.28,102.06,"Cavaliers","F-C",NA,"Leg Issues",NA,3,2,5,"placed on IL with calcium deposit in left leg",1984,12,21,1956,6,17,1981,1986,204,26,86,184,0.467,41,60,0.683,109,11,71,213,0,1985,447,4,34,75,11,11,33,0,3,0,86,181,0.475,0.467,162,3.3,7.1,0.467,1.6,2.3,0.683,4.2,0.4,2.7,8.2,17.2,4,1.3,2.9,0.4,0.4,1.3,0,0.1,0,3.3,7,0.475,0.467
1957-05-27,1984-12-29,"allen leavell",27,185.42,77.11,"Rockets","G","Inflammation","Ankle Issues",NA,4,5,9,"placed on IL with right ankle inflammation",1984,12,29,1957,5,27,1980,1989,229,42,88,209,0.421,44,57,0.772,37,102,61,228,0,1985,536,0,8,29,23,4,51,8,37,0.216,80,172,0.465,0.44,209,2.1,5,0.421,1,1.4,0.772,0.9,2.4,1.5,5.4,12.8,0,0.2,0.7,0.5,0.1,1.2,0.2,0.9,0.216,1.9,4.1,0.465,0.44
1960-04-22,1985-01-10,"bill garnett",24,205.74,102.06,"Pacers","F",NA,"Hand Issues",NA,2,1,3,"placed on IL with dislocated finger",1985,1,10,1960,4,22,1983,1986,184,65,149,310,0.481,120,174,0.69,286,67,196,418,0,1985,1123,13,98,188,28,15,92,0,2,0,149,308,0.484,0.481,177,2.3,4.8,0.481,1.8,2.7,0.69,4.4,1,3,6.4,17.3,13,1.5,2.9,0.4,0.2,1.4,0,0,0,2.3,4.7,0.484,0.481
1950-08-04,1985-01-14,"caldwell jones",34,210.82,98.43,"Bulls","C-F","Fractures","Hand Issues",NA,11,5,16,"placed on IL with broken left hand",1985,1,14,1950,8,4,1974,1990,260,42,53,115,0.461,36,47,0.766,211,34,125,142,0,1985,885,32,49,162,12,31,40,0,2,0,53,113,0.469,0.461,255,1.3,2.7,0.461,0.9,1.1,0.766,5,0.8,3,3.4,21.1,32,1.2,3.9,0.3,0.7,1,0,0,0,1.3,2.7,0.469,0.461
1954-03-21,1985-02-11,"mike dunleavy",30,190.5,81.65,"Bucks","G",NA,"Back Issues",NA,8,5,13,"placed on IL with back injury",1985,2,11,1954,3,21,1977,1990,249,19,64,135,0.474,25,29,0.862,31,85,55,169,0,1985,433,19,6,25,15,3,40,16,47,0.34,48,88,0.545,0.533,142,3.4,7.1,0.474,1.3,1.5,0.862,1.6,4.5,2.9,8.9,22.8,19,0.3,1.3,0.8,0.2,2.1,0.8,2.5,0.34,2.5,4.6,0.545,0.533
1958-11-23,1985-02-13,"frank johnson",26,185.42,83.91,"Bullets","G","Fractures","Foot Issues",NA,3,9,12,"placed on IL with fractured fourth metatarsal bone in left foot",1985,2,13,1958,11,23,1982,1994,182,46,175,358,0.489,72,96,0.75,63,143,72,428,0,1985,925,1,23,40,43,3,59,6,17,0.353,169,341,0.496,0.497,136,3.8,7.8,0.489,1.6,2.1,0.75,1.4,3.1,1.6,9.3,20.1,1,0.5,0.9,0.9,0.1,1.3,0.1,0.4,0.353,3.7,7.4,0.496,0.497
1952-11-05,1985-02-17,"bill walton",32,210.82,95.25,"Clippers","C-F","Soreness","Foot Issues",NA,10,2,12,"placed on IL with sore foot",1985,2,17,1952,11,5,1975,1987,132,67,269,516,0.521,138,203,0.68,600,156,184,676,0,1985,1647,37,168,432,50,140,174,0,2,0,269,514,0.523,0.521,122,4,7.7,0.521,2.1,3,0.68,9,2.3,2.7,10.1,24.6,37,2.5,6.4,0.7,2.1,2.6,0,0,0,4,7.7,0.523,0.521
1958-02-07,1985-02-18,"mike o'koren",27,200.66,93.89,"Nets","F-G","Fractures","Arm Issues",NA,4,3,7,"placed on IL with broken arm",1985,2,18,1958,2,7,1981,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-11-21,1985-02-20,"cedric maxwell",29,203.2,92.99,"Celtics","F",NA,"Knee Issues",NA,7,3,10,"placed on IL for arthroscopic surgery on knee",1985,2,20,1955,11,21,1978,1988,137,57,201,377,0.533,231,278,0.831,242,102,140,633,0,1985,1495,51,98,144,36,15,98,0,2,0,201,375,0.536,0.533,105,3.5,6.6,0.533,4.1,4.9,0.831,4.2,1.8,2.5,11.1,26.2,51,1.7,2.5,0.6,0.3,1.7,0,0,0,3.5,6.6,0.536,0.533
1962-06-26,1985-03-02,"jay murphy",22,205.74,99.79,"Clippers","F",NA,"Knee Issues",NA,0,3,3,"placed on IL with torn cartilage in knee",1985,3,2,1962,6,26,1985,1988,291,23,8,50,0.16,12,21,0.571,41,4,21,28,0,1985,149,0,6,35,1,2,8,0,1,0,8,49,0.163,0.16,312,0.3,2.2,0.16,0.5,0.9,0.571,1.8,0.2,0.9,1.2,6.5,0,0.3,1.5,0,0.1,0.3,0,0,0,0.3,2.1,0.163,0.16
1959-02-12,1985-03-19,"larry nance",26,208.28,92.99,"Suns","F-C",NA,"Hip Issues",NA,3,9,12,"placed on IL with pulled groin muscle (out ~7 games)",1985,3,19,1959,2,12,1982,1994,28,73,582,1001,0.581,310,444,0.698,618,240,247,1474,0,1986,2484,69,169,449,70,130,210,0,8,0,582,993,0.586,0.581,24,8,13.7,0.581,4.2,6.1,0.698,8.5,3.3,3.4,20.2,34,69,2.3,6.2,1,1.8,2.9,0,0.1,0,8,13.6,0.586,0.581
1955-12-09,1985-03-23,"otis birdsong",29,190.5,86.18,"Nets","G","Fractures","Hand Issues",NA,7,4,11,"placed on IL with fractured right hand",1985,3,23,1955,12,9,1978,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-04-22,1985-03-25,"bill garnett",24,205.74,102.06,"Pacers","F",NA,"Hand Issues",NA,2,1,3,"placed on IL with dislocated finger (out for season)",1985,3,25,1960,4,22,1983,1986,184,65,149,310,0.481,120,174,0.69,286,67,196,418,0,1985,1123,13,98,188,28,15,92,0,2,0,149,308,0.484,0.481,177,2.3,4.8,0.481,1.8,2.7,0.69,4.4,1,3,6.4,17.3,13,1.5,2.9,0.4,0.2,1.4,0,0,0,2.3,4.7,0.484,0.481
1962-02-09,1985-04-11,"kenny fields",23,195.58,99.79,"Bucks","F-G","Sprains","Ankle Issues",NA,0,3,3,"placed on IL with sprained ankle",1985,4,11,1962,2,9,1985,1988,175,78,204,398,0.513,91,132,0.689,203,79,170,499,0,1986,1120,3,59,144,51,15,77,0,4,0,204,394,0.518,0.513,196,2.6,5.1,0.513,1.2,1.7,0.689,2.6,1,2.2,6.4,14.4,3,0.8,1.8,0.7,0.2,1,0,0.1,0,2.6,5.1,0.518,0.513
1962-03-10,1985-10-08,"tim mccormick",23,210.82,108.86,"Sonics","C",NA,"Knee Issues",NA,0,7,7,"placed on IL recovering from arthroscopic surgery on right knee",1985,10,8,1962,3,10,1985,1992,131,77,253,444,0.57,174,244,0.713,403,83,219,681,0,1986,1705,42,140,263,19,28,110,1,2,0.5,252,442,0.57,0.571,145,3.3,5.8,0.57,2.3,3.2,0.713,5.2,1.1,2.8,8.8,22.1,42,1.8,3.4,0.2,0.4,1.4,0,0,0.5,3.3,5.7,0.57,0.571
1955-10-19,1985-10-22,"lonnie shelton",30,203.2,108.86,"Cavaliers","F-C",NA,"Knee Issues",NA,8,1,9,"placed on IL recovering from arthroscopic surgery on left knee",1985,10,22,1955,10,19,1977,1986,245,44,92,188,0.489,14,16,0.875,143,61,128,198,0,1986,682,1,38,105,21,4,48,0,2,0,92,186,0.495,0.489,239,2.1,4.3,0.489,0.3,0.4,0.875,3.3,1.4,2.9,4.5,15.5,1,0.9,2.4,0.5,0.1,1.1,0,0,0,2.1,4.2,0.495,0.489
1957-07-30,1985-10-24,"bill cartwright",28,215.9,111.13,"Knicks","C",NA,"Foot Issues",NA,5,10,15,"placed on IL with bruised left foot",1985,10,24,1957,7,30,1980,1995,311,2,3,7,0.429,6,10,0.6,10,5,6,12,0,1986,36,0,2,8,1,1,6,0,0,NA,3,7,0.429,0.429,204,1.5,3.5,0.429,3,5,0.6,5,2.5,3,6,18,0,1,4,0.5,0.5,3,0,0,NA,1.5,3.5,0.429,0.429
1959-01-01,1985-10-24,"ronnie lester",26,187.96,79.38,"Lakers","G","Overuse Injuries","Knee Issues",NA,4,1,5,"placed on IL with tendinitis in knee",1985,10,24,1959,1,1,1981,1986,272,32,34,82,0.415,21,31,0.677,26,80,25,89,0,1985,278,1,4,22,15,3,32,0,1,0,34,81,0.42,0.415,274,1.1,2.6,0.415,0.7,1,0.677,0.8,2.5,0.8,2.8,8.7,1,0.1,0.7,0.5,0.1,1,0,0,0,1.1,2.5,0.42,0.415
1962-08-30,1985-10-29,"bernard thompson",23,198.12,95.25,"Suns","F-G","Fractures","Ankle Issues",NA,0,4,4,"placed on IL with stress fracture in left ankle",1985,10,29,1962,8,30,1985,1989,169,61,195,399,0.489,127,157,0.809,141,132,151,517,0,1986,1281,20,58,83,51,10,90,0,2,0,195,397,0.491,0.489,156,3.2,6.5,0.489,2.1,2.6,0.809,2.3,2.2,2.5,8.5,21,20,1,1.4,0.8,0.2,1.5,0,0,0,3.2,6.5,0.491,0.489
1963-02-17,1985-11-05,"michael jordan",22,198.12,88.45,"Bulls","G-F","Fractures","Foot Issues",NA,0,18,18,"placed on IL with fractured navicular tarsal bone in left foot",1985,11,5,1963,2,17,1985,2003,191,18,150,328,0.457,105,125,0.84,64,53,46,408,0,1986,451,7,23,41,37,21,45,3,18,0.167,147,310,0.474,0.462,13,8.3,18.2,0.457,5.8,6.9,0.84,3.6,2.9,2.6,22.7,25.1,7,1.3,2.3,2.1,1.2,2.5,0.2,1,0.167,8.2,17.2,0.474,0.462
1961-03-28,1985-11-12,"byron scott",24,190.5,88.45,"Lakers","G","Strains","Leg Issues",NA,1,12,13,"placed on IL with strained left hamstring",1985,11,12,1961,3,28,1984,1997,58,76,507,989,0.513,138,176,0.784,189,164,167,1174,0,1986,2190,62,55,134,85,15,110,22,61,0.361,485,928,0.523,0.524,64,6.7,13,0.513,1.8,2.3,0.784,2.5,2.2,2.2,15.4,28.8,62,0.7,1.8,1.1,0.2,1.4,0.3,0.8,0.361,6.4,12.2,0.523,0.524
1962-08-05,1985-12-17,"otis thorpe",23,205.74,102.06,"Kings","F-C","Strains","Knee Issues",NA,0,16,16,"placed on IL with strained ligament in knee",1985,12,17,1962,8,5,1985,2001,116,75,289,492,0.587,164,248,0.661,420,84,233,742,0,1986,1675,18,137,283,35,34,123,0,0,NA,289,492,0.587,0.587,127,3.9,6.6,0.587,2.2,3.3,0.661,5.6,1.1,3.1,9.9,22.3,18,1.8,3.8,0.5,0.5,1.6,0,0,NA,3.9,6.6,0.587,0.587
